DIRECTORIO,REGION,Ubicacion,Tipo_vivienda,Material_exterior,Material_piso,Material_techo,Estrato
7192609,2,1,1,1,4,3,3
7192610,2,1,2,1,4,1,3
7192611,2,1,1,1,4,1,3
7192612,2,1,1,1,4,3,3
7192614,2,1,1,1,6,3,2
7192615,2,1,2,1,4,1,4
7192616,2,1,1,2,4,2,4
7192617,2,1,1,1,6,3,2
7192618,2,1,2,1,4,1,4
7192619,2,1,2,1,4,1,3
7192620,2,1,2,1,4,1,3
7192621,2,1,1,1,4,1,3
7192622,2,1,1,1,4,1,5
7192623,2,1,2,1,4,1,4
7192624,2,1,2,1,4,1,5
7192625,2,1,2,1,4,1,3
7192626,2,1,2,1,4,1,3
7192627,2,1,2,1,4,1,3
7192628,2,1,2,1,4,1,2
7192629,2,1,2,1,4,1,3
7192630,2,1,2,1,4,1,3
7192631,2,1,2,1,4,1,3
7192632,2,1,1,1,4,1,3
7192633,2,1,2,1,6,1,2
7192634,2,1,2,1,6,4,2
7192635,2,1,2,1,4,1,3
7192637,2,1,2,1,4,1,2
7192638,2,1,1,1,4,2,3
7192639,2,1,1,1,4,4,2
7192640,2,1,2,1,4,1,3
7192641,2,1,2,1,4,1,2
7192642,2,1,2,1,4,1,3
7192643,2,1,2,1,4,1,3
7192644,2,1,2,1,4,1,3
7192645,2,1,2,1,4,4,3
7192646,2,1,3,1,4,4,4
7192647,2,1,2,1,4,1,3
7192648,2,1,1,1,4,6,3
7192649,2,1,2,1,4,1,4
7192650,2,2,1,2,4,3,1
7192651,2,2,1,1,4,2,1
7192653,2,2,1,2,2,3,1
7192654,2,2,1,2,6,4,1
7192655,2,2,1,1,4,3,1
7192656,2,2,1,1,5,3,2
7192657,2,2,1,1,4,4,1
7192660,2,2,2,1,4,1,1
7192662,2,2,1,1,5,3,2
7192663,2,2,2,1,4,3,1
7192664,2,2,1,2,4,3,1
7192666,2,2,1,1,7,3,1
7192668,2,2,1,1,4,2,2
7192670,2,2,1,5,7,4,1
7192672,2,2,1,1,6,2,1
7192674,2,2,1,1,6,3,1
7192675,2,2,1,1,6,4,1
7192676,2,2,1,5,6,4,1
7192677,2,2,1,1,6,3,1
7192678,2,2,1,5,6,4,1
7192682,2,2,1,1,4,4,0
7192683,2,2,1,1,6,3,1
7192684,2,2,1,1,6,3,1
7192685,2,2,1,1,6,4,1
7192686,2,2,1,2,6,2,1
7192687,2,2,1,1,6,4,1
7192688,2,2,1,5,7,4,1
7192689,2,2,1,1,6,4,1
7192690,2,2,1,5,6,4,1
7192691,2,2,1,2,6,3,1
7192692,2,2,1,1,6,4,1
7192694,2,2,1,1,4,3,1
7192695,2,2,1,1,6,3,2
7192696,2,2,1,1,6,4,1
7192697,2,2,1,1,6,4,1
7192698,2,2,1,2,6,3,1
7192699,2,2,1,1,6,4,1
7192700,2,2,1,5,6,4,1
7192701,2,2,1,1,4,3,2
7192702,2,2,1,1,6,4,1
7192703,2,2,1,1,6,4,1
7192706,2,2,1,2,7,3,1
7192707,2,2,1,1,6,4,1
7192708,2,2,1,1,6,3,1
7192709,2,2,1,2,7,3,1
7192710,2,2,1,2,6,4,1
7192711,2,2,1,4,6,4,1
7192712,2,2,1,1,4,3,1
7192713,2,2,1,1,6,4,1
7192714,2,2,1,1,6,4,1
7192715,2,2,1,1,6,3,1
7192716,2,2,1,1,4,3,1
7192717,2,2,1,1,7,4,1
7192718,2,2,3,1,4,3,1
7192719,2,2,1,1,4,4,1
7192720,2,2,1,2,7,4,1
7192721,2,2,1,1,6,4,1
7192722,2,2,1,1,6,4,1
7192723,2,2,1,1,6,3,1
7192725,2,2,1,1,6,4,1
7192726,2,2,1,1,4,3,1
7192727,2,2,1,1,7,3,1
7192728,2,2,1,1,6,3,1
7192729,2,2,1,1,6,4,1
7192730,2,2,1,1,7,4, 
7192731,2,2,1,3,7,4,1
7192732,2,2,1,1,6,4,1
7192733,2,2,1,1,7,3,1
7192734,2,2,1,1,7,4,1
7192735,2,2,1,1,7,4,1
7192736,2,2,1,1,6,3,1
7192737,2,2,1,1,6,4,1
7192738,2,2,1,1,7,3,1
7192739,2,2,1,1,6,3,1
7192740,2,2,1,4,6,3,1
7192741,2,2,1,1,6,4,1
7192742,2,2,1,1,6,4,1
7192743,2,2,1,1,7,4,1
7192744,2,2,1,1,7,4, 
7192745,2,2,1,1,6,4,1
7192746,2,2,1,1,6,3,1
7192747,2,2,1,2,7,3,1
7192753,2,1,1,1,6,3,1
7192754,2,1,1,2,4,2,3
7192755,2,1,1,1,6,2,2
7192756,2,1,2,1,4,1,3
7192757,2,1,1,1,4,1,3
7192758,2,1,2,1,4,2,2
7192760,2,1,2,1,6,2,2
7192762,2,1,1,1,4,2,2
7192763,2,1,1,2,5,2,2
7192764,2,1,1,1,6,3,1
7192765,2,1,1,1,4,3,1
7192766,2,1,1,1,6,3,1
7192767,2,1,1,1,6,3,1
7192768,2,1,1,1,4,3,1
7192769,2,1,1,1,6,3,1
7192771,2,1,1,1,4,3,1
7192772,2,1,1,1,4,3,1
7192773,2,1,1,1,6,3,1
7192774,2,1,1,1,4,3,1
7192777,2,1,1,1,4,2,2
7192779,2,1,1,2,6,2,2
7192782,2,1,1,1,4,2,2
7192783,2,1,1,1,4,2,2
7192785,2,1,1,1,4,2,2
7192786,2,1,1,1,4,2,2
7192788,2,1,1,1,4,2,2
7192789,2,1,1,1,4,2,3
7192791,2,2,1,2,7,2,1
7192792,2,2,1,2,6,2,1
7192793,2,2,1,4,6,3,1
7192794,2,2,1,2,7,2,1
7192795,2,2,1,3,7,2,1
7192796,2,2,1,1,7,2,1
7192797,2,2,1,2,7,2,1
7192798,2,2,1,2,6,2,1
7192799,2,2,1,1,6,2,1
7192800,2,2,1,2,6,2,1
7192801,2,2,1,2,6,2,1
7192802,2,2,1,2,6,2,1
7192803,2,2,1,2,6,2,1
7192804,2,2,1,1,6,2,1
7192805,2,2,1,1,6,2,1
7192806,2,2,1,2,6,2,1
7192807,2,2,1,4,7,2, 
7192808,2,1,1,1,4,3,2
7192812,2,1,1,1,4,4,1
7192814,2,1,1,1,6,4,1
7192815,2,1,1,5,6,4,1
7192816,2,1,1,1,6,4,1
7192820,2,1,1,1,4,1,4
7192821,2,1,2,1,4,1,4
7192822,2,1,1,1,3,2,4
7192823,2,1,1,1,4,3,1
7192824,2,1,1,1,4,3,1
7192825,2,1,1,1,4,3,5
7192826,2,1,1,1,4,3,5
7192827,2,1,1,1,4,1,4
7192828,2,1,1,1,4,2,4
7192829,2,1,1,1,4,3,4
7192830,2,1,1,1,4,1,4
7192833,2,2,1,1,6,4,1
7192834,2,2,1,2,6,2,2
7192836,2,2,1,2,6,3,1
7192837,2,2,1,1,6,4,1
7192838,2,2,1,1,4,4,1
7192839,2,2,1,1,6,2,2
7192840,2,2,1,2,4,4,2
7192841,2,2,1,1,6,4,1
7192842,2,2,1,2,6,6,1
7192843,2,2,1,1,6,4,1
7192844,2,2,1,2,4,4,2
7192845,2,2,1,2,4,4,2
7192846,2,2,1,1,6,4,1
7192847,2,2,1,1,4,4,1
7192848,2,2,1,2,6,4,2
7192849,2,2,1,1,6,4,2
7192850,2,2,1,2,4,4,2
7192851,2,2,1,2,6,4,2
7192852,2,2,1,1,6,4,2
7192853,2,2,1,1,6,4,0
7192854,2,2,3,1,6,4,1
7192855,2,2,1,2,6,4,2
7192857,2,2,1,2,6,4,1
7192858,2,2,1,1,6,4,2
7192859,2,2,1,1,6,4,2
7192860,2,2,2,4,6,4,2
7192861,2,2,1,1,6,4,1
7192862,2,2,2,4,6,4,2
7192863,2,2,2,1,7,4,0
7192864,2,2,1,1,6,4,1
7192865,2,2,1,1,6,4,1
7192866,2,2,1,2,7,4,1
7192867,2,2,1,1,6,3,2
7192868,2,2,1,1,6,4,2
7192869,2,2,1,1,6,4,2
7192870,2,2,1,2,6,4,1
7192871,2,2,1,1,6,3,2
7192872,2,2,2,2,4,4,1
7192873,2,2,1,1,6,4,2
7192874,2,2,1,1,4,3,2
7192875,2,2,1,1,4,4,2
7192876,2,2,1,4,6,4,1
7192878,2,2,1,1,4,4,2
7192879,2,2,1,1,6,4,0
7192880,2,2,2,1,6,4,2
7192881,2,2,1,1,6,3,1
7192882,2,2,1,1,6,4,2
7192883,2,2,1,1,6,4,2
7192884,2,2,1,1,4,2,1
7192885,2,2,1,5,4,4,1
7192886,2,2,1,8,7,4,1
7192887,2,2,1,4,4,4,1
7192889,2,2,1,1,4,3,2
7192890,2,2,1,8,6,4,0
7192891,2,2,1,5,7,4, 
7192892,2,2,1,2,6,4,1
7192893,2,2,1,4,6,2,1
7192894,2,2,1,4,6,2,1
7192895,2,2,1,1,4,1,1
7192896,2,2,1,5,7,4,0
7192897,2,2,1,4,6,4,2
7192898,2,2,1,1,6,4,1
7192899,2,2,1,1,6,4,1
7192900,2,2,1,1,6,2,2
7192901,2,2,1,1,6,4,1
7192902,2,2,1,1,6,4,2
7192903,2,2,1,2,4,4,2
7192904,2,2,1,1,6,2,2
7192905,2,2,1,5,6,4,2
7192906,2,2,1,1,6,4,2
7192907,2,2,1,2,6,4,1
7192908,2,2,1,1,4,4,1
7192909,2,2,1,4,6,4,2
7192910,2,2,1,2,4,4,1
7192911,2,2,1,2,6,4,2
7192912,2,2,1,2,4,4,2
7192913,2,2,1,2,6,4,2
7192914,2,2,1,1,4,4,1
7192915,2,2,1,2,6,4,2
7192916,2,1,1,2,4,6,2
7192917,2,1,1,1,6,4,1
7192918,2,1,1,1,6,4,1
7192919,2,1,1,1,4,3,2
7192920,2,2,1,1,4,4,1
7192921,2,2,1,2,7,4,1
7192922,2,2,1,1,6,4,2
7192923,2,1,2,1,4,3,2
7192925,2,1,1,1,4,3,2
7192926,2,1,1,1,4,1,2
7192927,2,1,1,1,4,1,2
7192929,2,1,1,1,4,3,2
7192930,2,1,1,1,4,1,2
7192931,2,1,3,1,4,2,2
7192934,2,1,3,1,5,1,3
7192935,2,1,3,1,4,3,2
7192937,2,1,3,1,4,3,2
7192938,2,1,3,1,4,3,2
7192939,2,1,3,1,4,3,1
7192940,2,1,3,1,4,1,2
7192942,2,1,3,1,5,1,2
7192943,2,1,3,1,5,1,2
7192944,2,1,2,1,4,1,3
7192945,2,1,2,1,5,1,2
7192946,2,1,2,1,4,1,3
7192949,2,1,2,1,4,1,3
7192950,2,1,2,1,4,1,3
7192951,2,1,2,1,4,1,3
7192952,2,1,1,1,4,1,3
7192953,2,1,2,1,1,1,2
7192954,2,1,2,1,5,1,2
7192955,2,1,1,1,4,1,3
7192956,2,1,2,1,4,1,3
7192957,2,1,2,1,4,1,3
7192958,2,2,1,1,6,3,1
7192960,2,2,1,2,6,4,1
7192961,2,2,1,2,6,3,2
7192962,2,2,1,2,6,4,1
7192963,2,2,1,1,6,4,2
7192964,2,2,1,1,4,4,1
7192965,2,2,1,2,6,4,1
7192966,2,2,1,2,6,4,2
7192967,2,2,1,1,6,4,1
7192968,2,2,1,2,6,4,2
7192969,2,2,1,1,6,4,1
7192970,2,2,1,2,6,4,2
7192971,2,2,1,1,6,4,1
7192972,2,2,1,1,6,4,1
7192973,2,2,1,1,6,4,1
7192974,2,2,1,2,6,4,2
7192975,2,2,1,2,6,4,1
7192976,2,2,1,2,6,4,2
7192977,2,2,1,2,4,4,1
7192978,2,2,1,2,6,4,2
7192979,2,2,1,1,6,4,2
7192980,2,2,1,1,6,4,2
7192981,2,2,1,1,6,4,2
7192982,2,2,1,2,6,4,1
7192983,2,2,1,2,6,4,2
7192984,2,2,1,1,6,4,2
7192985,2,2,1,2,6,4,2
7192986,2,2,1,1,6,4,2
7192987,2,2,1,2,4,4,1
7192988,2,2,1,2,6,4,2
7192989,2,2,1,2,6,4,2
7192990,2,2,1,1,6,4,1
7192991,2,2,1,2,5,4,2
7192992,2,2,1,1,4,4,2
7192993,2,2,1,1,4,3,2
7192994,2,2,1,1,4,4,2
7192995,2,2,1,1,6,4,2
7192996,2,2,1,2,6,4,2
7192997,2,2,1,1,6,4,1
7192999,2,2,1,1,6,4,2
7193000,2,2,1,2,6,4,2
7193001,2,2,1,1,6,4,2
7193002,2,2,1,2,6,4,2
7193003,2,2,1,1,6,3,1
7193004,2,2,1,2,7,4,0
7193005,2,2,1,1,6,4,2
7193006,2,2,1,1,6,4,2
7193007,2,2,1,2,7,4,2
7193008,2,2,1,2,6,4,1
7193009,2,2,1,2,6,4,0
7193010,2,1,1,1,4,3,2
7193011,2,1,1,1,4,1,2
7193012,2,1,1,1,6,3,2
7193013,2,1,1,1,3,1,2
7193014,2,1,1,1,4,3,2
7193015,2,1,1,1,4,3,2
7193016,2,1,1,1,4,3,2
7193017,2,1,1,1,4,3,2
7193018,2,1,1,1,4,1,2
7193019,2,1,2,1,4,1,2
7193020,2,2,1,2,6,2,2
7193021,2,2,1,1,6,4,2
7193022,2,2,1,1,7,4,2
7193023,2,2,1,1,6,4,2
7193025,2,2,1,1,5,2,2
7193026,2,2,1,2,6,3,2
7193027,2,2,1,1,6,4,2
7193029,2,2,1,2,6,4,2
7193030,2,2,1,1,6,4,2
7193031,2,2,1,1,6,4,2
7193032,2,2,1,2,4,2,2
7193033,2,2,1,1,4,4,2
7193034,2,2,1,5,7,4,2
7193035,2,2,1,1,4,3,2
7193036,2,2,1,1,6,3,2
7193037,2,2,1,1,4,4,2
7193038,2,2,1,2,7,4,2
7193039,2,2,1,1,6,3,1
7193040,2,2,1,2,6,3,2
7193041,2,2,1,2,6,4,2
7193044,2,2,1,1,4,4,2
7193045,2,2,1,1,6,4,2
7193046,2,2,1,1,4,4,2
7193047,2,2,1,1,4,3,2
7193048,2,2,1,1,4,3,2
7193049,2,2,1,5,6,4,2
7193050,2,2,1,5,7,4,0
7193051,2,2,1,1,4,3,2
7193052,2,2,1,5,5,4,2
7193053,2,2,1,1,6,3,2
7193054,2,2,1,1,4,4,2
7193055,2,2,1,1,4,4,2
7193057,7,1,1,1,4,3,5
7193058,7,1,2,1,4,1,5
7193059,7,1,2,1,4,3,4
7193061,7,1,2,1,4,2,2
7193064,7,1,1,1,4,1,3
7193065,7,1,2,1,4,1,5
7193067,7,1,2,1,4,1,2
7193068,7,1,2,1,4,2,2
7193069,7,1,2,1,4,1,2
7193070,7,1,1,1,3,1,2
7193071,7,1,2,1,4,1,3
7193072,7,1,2,1,4,1,3
7193073,7,1,2,1,5,1,3
7193074,7,1,2,1,4,1,5
7193075,7,1,1,1,4,1,1
7193076,7,1,2,1,4,2,3
7193077,7,1,2,1,4,1,3
7193080,7,1,1,1,4,1,2
7193081,7,1,2,1,4,1,1
7193082,7,1,2,1,4,1,5
7193083,7,1,2,1,4,1,5
7193084,7,1,2,1,4,1,5
7193085,7,1,2,1,4,1,5
7193086,7,1,2,1,4,2,5
7193087,7,1,2,1,4,1,5
7193088,7,1,2,1,4,1,5
7193089,7,1,1,1,4,1,2
7193090,7,1,1,1,4,1,2
7193092,7,1,2,1,4,3,1
7193093,7,1,1,1,4,1,2
7193094,7,1,2,1,5,1,3
7193095,7,1,1,1,4,3,1
7193097,7,1,2,1,4,1,1
7193098,7,1,2,1,4,1,5
7193101,7,1,1,1,4,1,1
7193102,7,1,1,1,6,3,1
7193103,7,1,1,1,4,1,1
7193104,7,1,1,1,4,1,1
7193105,7,1,1,1,4,1,1
7193106,7,1,2,1,4,2,3
7193108,7,1,1,1,4,4,2
7193109,7,1,1,1,4,4,2
7193110,7,1,2,1,4,1,2
7193112,7,1,1,1,6,4,2
7193114,7,1,1,1,4,4,1
7193115,7,1,2,1,6,3,2
7193116,7,1,2,1,4,4,1
7193117,7,1,1,1,6,3,1
7193119,7,1,1,1,6,1,1
7193120,7,1,1,5,6,3,1
7193121,7,1,1,1,4,2,5
7193122,7,1,1,1,4,1,5
7193123,7,1,1,1,6,4,1
7193124,7,1,2,1,6,1,1
7193125,7,1,2,1,4,1,1
7193126,7,1,1,1,4,3,5
7193127,7,1,1,1,4,2,5
7193128,7,1,1,1,4,1,3
7193130,7,1,1,1,4,2,3
7193131,7,1,1,1,6,1,1
7193132,7,1,1,1,4,3,1
7193133,7,1,1,1,4,2,5
7193134,7,1,1,1,4,1,1
7193135,7,1,2,1,4,1,5
7193136,7,1,2,1,4,1,5
7193138,7,1,2,1,4,1,3
7193139,7,1,2,1,4,1,5
7193140,7,1,1,1,4,1,3
7193141,7,1,2,1,6,1,1
7193143,7,1,2,1,6,3,1
7193144,7,1,2,1,4,3,1
7193145,7,1,1,1,4,1,3
7193146,7,1,2,1,4,1,1
7193147,7,1,2,1,4,1,6
7193148,7,1,2,1,4,1,2
7193149,7,1,2,1,4,1,3
7193150,7,1,2,1,4,1,3
7193151,7,1,2,1,4,1,3
7193152,7,1,2,1,4,1,3
7193153,7,1,1,1,4,1,3
7193155,7,2,1,1,6,3,1
7193156,7,2,1,5,6,4,1
7193157,7,1,1,1,6,3,1
7193158,7,1,1,1,5,4,1
7193159,7,1,1,1,6,4,1
7193160,7,1,1,1,6,3,1
7193161,7,1,1,1,6,4,0
7193162,7,1,2,1,4,1,1
7193163,7,1,1,1,4,1,1
7193164,7,1,1,1,4,1,1
7193165,7,1,1,1,4,1,1
7193166,7,1,2,1,4,3,1
7193167,7,1,2,1,6,3,1
7193168,7,1,1,5,5,3,0
7193169,7,1,1,1,6,1,1
7193170,7,1,1,5,5,3,1
7193171,7,1,1,5,5,3,0
7193172,7,1,1,6,5,3,1
7193173,7,1,1,5,5,4,1
7193174,7,1,1,5,5,4,1
7193175,7,1,1,5,5,3,0
7193176,7,1,1,5,5,4,1
7193177,7,1,1,5,5,3,1
7193178,7,1,1,5,5,3,1
7193179,7,2,1,1,4,3,2
7193181,7,1,1,1,4,2,4
7193185,7,1,1,1,4,1,4
7193186,7,1,1,1,4,1,4
7193187,7,2,2,3,6,2,2
7193188,7,2,1,1,4,1,2
7193189,7,2,1,1,4,2,2
7193190,7,2,1,3,6,4,1
7193191,7,2,1,1,4,4,2
7193192,7,1,1,1,4,2,2
7193193,7,2,1,3,6,4,1
7193194,7,1,1,1,4,2,3
7193197,7,1,2,1,4,1,3
7193198,7,1,2,1,4,1,3
7193199,7,1,1,1,4,2,3
7193200,7,1,1,1,4,2,3
7193201,7,2,1,4,6,2,2
7193202,7,2,1,1,6,3,1
7193204,7,2,1,3,6,2,1
7193205,7,2,1,1,4,2,2
7193206,7,2,1,1,4,2,2
7193207,7,2,1,1,4,2,2
7193208,7,2,1,1,6,2,2
7193209,7,2,1,1,4,2,2
7193210,7,2,1,3,6,2,2
7193211,7,2,1,1,4,2,1
7193212,7,2,1,1,4,2,1
7193213,7,2,1,1,6,2,2
7193214,7,2,1,1,4,2,2
7193215,7,2,1,1,4,2,1
7193216,7,2,1,3,6,2,1
7193217,7,2,1,4,6,2,1
7193218,7,1,1,1,4,1,3
7193219,7,1,2,1,4,1,2
7193220,7,1,1,1,4,1,2
7193221,7,1,1,1,4,2,3
7193222,7,1,2,1,4,1,2
7193223,7,1,1,1,4,2,2
7193224,7,1,2,1,4,1,3
7193225,7,1,1,1,4,2,2
7193226,7,1,1,1,4,2,2
7193227,7,1,2,1,4,2,3
7193228,7,1,1,1,4,4,3
7193229,7,1,2,1,4,2,3
7193231,7,1,1,1,4,2,2
7193232,7,1,1,1,4,1,2
7193233,7,2,1,1,4,2,1
7193234,7,2,1,1,6,3,1
7193235,7,2,1,5,6,2,1
7193236,7,2,1,1,4,2,1
7193237,7,2,1,1,6,3,1
7193238,7,1,1,1,4,1,4
7193239,7,2,1,1,4,2,2
7193240,7,2,1,1,4,2,1
7193241,7,2,2,1,4,1,1
7193242,7,1,1,1,4,2,2
7193243,7,2,1,1,4,3,1
7193245,7,2,1,1,6,3,2
7193246,7,2,1,1,4,3,2
7193248,7,2,1,1,6,2,2
7193249,7,2,1,1,4,2,2
7193250,7,2,1,1,6,2,2
7193251,7,2,1,1,4,2,2
7193252,7,2,1,1,6,2,1
7193253,7,2,1,1,4,2,1
7193254,7,2,1,1,4,2,2
7193255,7,2,1,1,6,2,2
7193256,7,2,1,1,6,2,1
7193257,7,2,3,1,6,1,2
7193258,7,2,1,3,6,2,1
7193259,7,2,1,1,6,4,2
7193260,7,2,1,4,5,2,1
7193261,7,2,1,1,6,4,2
7193262,7,2,1,1,4,4,2
7193263,7,2,1,1,5,4,1
7193264,7,2,1,1,6,3,1
7193265,7,2,2,1,6,4,1
7193266,7,2,1,1,6,4,1
7193267,7,2,1,1,6,4,1
7193268,7,2,1,4,7,4,1
7193269,7,2,1,3,5,4,2
7193270,7,2,1,1,6,4,1
7193271,7,2,1,1,6,2,2
7193272,7,2,1,1,6,4,2
7193273,7,2,1,1,6,4,2
7193274,7,2,1,1,4,3,2
7193275,7,2,3,1,6,2,1
7193276,7,2,1,1,6,4, 
7193277,7,2,1,3,5,2,1
7193278,7,2,1,1,6,1,1
7193279,7,1,2,1,5,2,1
7193280,7,2,1,5,5,4,1
7193281,7,1,2,1,6,4,1
7193282,7,2,1,5,2,2,0
7193283,7,1,1,7,5,3,1
7193284,7,1,1,1,6,2,1
7193285,7,1,1,1,6,1,1
7193287,7,1,2,1,6,2,2
7193288,7,1,1,1,4,2,1
7193289,7,2,1,1,6,1,1
7193290,7,1,1,1,6,2,1
7193291,7,1,1,1,6,2,1
7193292,7,2,1,1,6,2,1
7193293,7,1,1,1,4,2,1
7193294,7,1,1,1,6,2,1
7193295,7,1,1,1,4,2,1
7193296,7,1,1,1,6,2,1
7193297,7,1,1,1,6,2,1
7193298,7,1,1,1,6,2,1
7193299,7,1,1,1,6,2,1
7193300,7,1,1,1,4,2,2
7193301,7,2,1,1,4,2,2
7193302,7,1,2,1,6,4,1
7193303,7,2,2,1,4,2,2
7193304,7,2,1,1,6,1,2
7193305,7,1,1,3,5,4,1
7193306,7,1,1,1,4,2,1
7193307,7,1,1,1,4,2,1
7193308,7,1,3,1,6,2,1
7193309,7,1,3,1,6,2,1
7193310,7,1,1,1,4,1,1
7193311,7,1,2,1,6,3,1
7193312,7,1,1,1,6,1,1
7193313,7,1,1,1,6,4,1
7193314,7,1,1,1,4,1,1
7193315,7,1,1,1,6,4,2
7193316,7,1,1,1,6,2,2
7193317,7,1,1,1,6,2,2
7193318,7,1,2,1,4,2,2
7193319,7,1,1,1,4,2,2
7193320,7,1,2,1,4,2,2
7193321,7,1,2,1,4,3,2
7193322,7,1,1,1,4,4,2
7193323,7,2,1,1,6,2,1
7193324,7,2,1,1,6,2,9
7193325,7,2,1,1,4,2,1
7193326,7,2,1,1,6,3,1
7193327,7,2,1,1,6,3,1
7193328,7,2,1,1,4,4,1
7193329,7,2,1,1,4,4,1
7193330,7,2,1,1,4,2,1
7193331,7,2,1,5,4,4,1
7193332,7,2,1,1,4,2,1
7193333,7,2,1,1,6,4,1
7193334,7,2,1,1,4,4,1
7193335,7,2,1,1,4,2,2
7193336,7,1,1,1,2,2,1
7193337,7,2,1,1,6,4,1
7193338,7,2,1,1,5,2,2
7193339,7,1,2,1,6,1,1
7193340,7,2,1,1,6,2,1
7193341,7,2,1,1,4,2,1
7193342,7,2,1,1,6,2,1
7193343,7,2,1,1,4,2,1
7193344,7,1,1,1,6,3,1
7193345,7,2,1,3,4,4,9
7193346,7,2,1,1,6,4,1
7193347,7,2,1,1,4,2,9
7193348,7,2,1,1,4,3,9
7193349,7,2,1,3,4,2,9
7193350,7,2,1,1,6,2,1
7193351,7,1,2,1,6,3,1
7193352,7,1,2,1,6,4,1
7193353,7,2,2,1,4,1,2
7193355,4,1,2,1,4,3,2
7193356,4,1,2,1,4,1,3
7193357,4,1,2,1,4,1,3
7193358,4,1,2,1,4,1,2
7193359,4,1,1,1,4,1,5
7193360,4,1,2,1,4,1,2
7193361,4,1,2,1,5,1,2
7193362,4,1,1,1,2,1,5
7193363,4,1,1,1,4,1,3
7193364,4,1,2,1,4,1,2
7193365,4,1,2,1,4,1,2
7193366,4,1,2,1,4,1,2
7193367,4,1,2,1,4,1,2
7193368,4,1,2,1,4,3,1
7193369,4,1,2,1,4,1,3
7193370,4,1,2,1,6,1,1
7193371,4,1,2,1,4,1,1
7193372,4,1,1,1,4,1,1
7193373,4,1,2,1,6,3,1
7193374,4,1,1,1,4,3,1
7193375,4,1,1,1,4,3,1
7193377,4,1,2,1,6,1,1
7193378,4,1,2,1,4,1,1
7193379,4,1,2,1,4,3,1
7193381,4,1,2,1,6,1,1
7193382,4,1,1,1,4,1,1
7193383,4,1,1,1,4,1,2
7193384,4,1,1,1,6,3,1
7193385,4,2,1,2,6,2,1
7193386,4,2,1,1,6,4,1
7193387,4,2,1,3,6,3,1
7193388,4,1,1,1,4,1,3
7193389,4,1,2,1,4,1,1
7193391,4,2,1,2,5,3,1
7193392,4,2,1,1,6,4,1
7193393,4,2,1,1,4,2,1
7193394,4,2,1,2,4,3,1
7193395,4,2,1,1,4,3,1
7193396,4,2,1,1,4,1,1
7193397,4,1,2,1,4,1,1
7193399,4,1,1,1,4,3,1
7193400,4,1,2,1,6,1,1
7193401,4,1,1,1,4,3,3
7193402,4,1,1,1,4,3,5
7193403,4,1,1,1,4,3,4
7193404,4,1,2,1,4,3,3
7193405,4,1,1,1,4,3,4
7193406,4,1,3,1,4,1,4
7193407,4,1,2,1,4,1,4
7193408,4,1,2,1,5,1,4
7193409,4,1,2,1,4,1,4
7193410,4,1,1,1,4,3,1
7193412,4,1,2,1,4,3,1
7193413,4,1,1,1,4,1,3
7193414,4,1,1,1,4,1,3
7193415,4,1,1,1,4,1,3
7193416,4,1,1,5,6,4,1
7193417,4,1,2,1,4,3,3
7193418,4,1,2,1,4,3,3
7193419,4,1,1,1,4,3,2
7193420,4,1,1,1,4,5,2
7193421,4,1,1,1,4,3,3
7193422,4,1,1,1,4,3,2
7193423,4,1,1,1,4,1,1
7193424,4,1,1,1,4,2,2
7193426,4,1,1,1,1,3,1
7193427,4,1,1,1,4,3,3
7193428,4,1,1,1,4,2,2
7193429,4,1,2,1,4,1,4
7193430,4,1,2,1,4,1,3
7193431,4,1,2,1,4,1,2
7193433,4,2,2,1,6,1,1
7193434,4,2,1,1,6,1,1
7193435,4,2,1,1,5,2,1
7193436,4,1,1,4,7,4,1
7193437,4,1,1,1,6,1,1
7193438,4,1,1,1,4,3,2
7193439,4,1,1,1,6,2,1
7193440,4,1,1,1,6,3,1
7193441,4,1,2,1,4,1,1
7193442,4,1,1,1,4,3,1
7193443,4,1,2,1,4,4,1
7193444,4,1,1,1,4,3,1
7193445,4,1,1,1,4,3,1
7193446,4,2,1,1,6,3,1
7193447,4,2,1,3,6,4,1
7193448,4,2,1,5,7,4,1
7193450,4,2,1,1,7,3,1
7193451,4,2,1,1,6,3,1
7193452,4,2,1,5,6,4,1
7193453,4,2,1,5,6,4,1
7193454,4,2,1,5,5,4,1
7193455,4,2,1,1,6,4,1
7193456,4,2,1,1,5,4,1
7193459,4,2,1,1,6,4,1
7193460,4,2,1,1,6,3,1
7193461,4,2,1,1,6,3,1
7193462,4,2,1,1,4,3,1
7193464,4,2,1,1,6,3,1
7193465,4,2,1,3,6,4,1
7193466,4,2,1,1,6,4,1
7193467,4,2,1,5,6,4,1
7193468,4,2,1,1,6,3,1
7193469,4,2,1,3,5,4,1
7193470,4,1,2,1,4,3,1
7193471,4,2,1,1,6,3,1
7193472,4,2,1,1,6,4,1
7193473,4,2,1,3,6,4,1
7193474,4,2,1,1,4,4,1
7193476,4,2,1,3,7,4,1
7193477,4,2,2,1,6,4,1
7193478,4,2,1,1,6,2,1
7193479,4,2,2,1,6,4,1
7193480,4,2,1,3,7,4,1
7193481,4,2,1,4,7,4,1
7193482,4,2,1,1,6,4,1
7193485,4,2,1,4,7,4,1
7193486,4,2,1,1,6,4, 
7193487,4,2,1,4,7,4,0
7193488,4,2,1,4,7,2,0
