Hijos,Edad,Cultura,Felicidad,Ingreso_Hogares,Ingreso_Per_capita,Nivel_educativo,Actividad
1,37,6,7,1000000,333333,4,1
1,35,6,7,1000000,333333,7,4
3,48,6,4,1282833,213805,4,4
0,33,6,7,1100000,1100000,5,1
2,69,5,7,7050000,881250,7,6
2,60,6,7,7050000,881250,5,4
0,73,6,8,7816666,1954166,5,5
0,73,6,8,7816666,1954166,5,5
0,73,6,8,7816666,1954166,5,5
0,73,6,8,7816666,1954166,5,5
0,71,6,8,7816666,1954166,3,4
0,71,6,8,7816666,1954166,3,4
0,71,6,8,7816666,1954166,3,4
0,71,6,8,7816666,1954166,3,4
1,50,6,10,1950000,487500,4,4
3,54,6,8,2922833,417547,5,4
3,63,6,8,2922833,417547,4,5
3,50,6,9,2537000,507400,5,5
3,49,6,8,2537000,507400,11,1
1,73,6,7,2700000,1350000,5,4
2,49,6,0,2475816,825272,6,1
2,39,6,8,5488666,1097733,5,4
2,39,6,8,5488666,1097733,5,1
2,56,6,8,2927000,731750,4,6
2,52,6,7,2927000,731750,5,6
1,32,6,10,6498617,2166205,5,1
1,35,6,0,6498617,2166205,9,1
1,73,6,6,1328116,664058,4,4
1,84,6,10,2797000,1398500,3,4
0,61,6,8,5558333,2779166,5,6
0,61,6,8,5558333,2779166,5,6
0,55,6,3,5558333,2779166,3,4
0,55,6,3,5558333,2779166,3,4
2,71,6,8,5750000,1150000,4,4
0,32,6,0,5878666,2939333,13,1
0,32,6,0,5878666,2939333,13,1
0,60,6,10,2699009,1349504,5,1
0,60,6,10,2699009,1349504,5,1
0,69,6,8,3466666,1733333,12,1
0,69,6,8,3466666,1733333,12,1
2,50,6,10,15573666,3114733,11,1
2,64,6,10,7356666,1839166,5,4
1,57,6,8,4000000,1333333,3,1
1,42,6,9,4000000,1333333,8,4
0,65,6,7,4765833,1588611,11,6
0,65,6,7,4765833,1588611,11,6
0,65,6,7,4765833,1588611,11,6
0,60,6,7,4765833,1588611,11,4
0,60,6,7,4765833,1588611,11,4
0,60,6,7,4765833,1588611,11,4
0,61,6,7,2100000,2100000,3,1
2,37,6,6,1400000,466666,5,1
1,58,6,8,5657865,1885955,5,4
2,79,6,6,2900000,966666,3,5
3,34,6,9,1090000,218000,4,4
2,47,6,8,1065000,266250,3,1
0,53,6,9,500000,250000,3,4
0,53,6,9,500000,250000,3,4
3,47,6,10,1513333,252222,3,1
2,45,6,10,1164000,232800,4,4
2,43,6,10,1164000,232800,3,1
1,43,6,8,1368500,456166,3,1
4,38,6,10,3214000,535666,3,4
0,54,6,9,1263500,631750,3,4
0,54,6,9,1263500,631750,3,4
0,33,6,10,1433333,716666,3,1
0,33,6,10,1433333,716666,3,1
0,64,6,9,5382667,1345666,4,4
0,64,6,9,5382667,1345666,4,4
0,64,6,9,5382667,1345666,4,4
0,64,6,9,5382667,1345666,4,4
0,37,6,8,570000,285000,5,4
0,37,6,8,570000,285000,5,4
1,47,6,8,2056666,411333,5,4
0,41,6,9,2150000,1075000,3,1
0,41,6,9,2150000,1075000,3,1
2,36,6,7,1183250,295812,4,4
1,72,6,9,1238000,412666,3,4
1,58,6,9,2005833,668611,3,4
2,33,6,10,1133333,283333,4,4
1,31,6,9,2141666,713888,7,4
2,43,6,10,2000000,500000,5,4
1,59,6,8,1523116,507705,3,1
1,46,6,10,11482699,3827566,3,4
1,71,6,8,1056666,352222,3,4
1,25,6,9,850000,283333,11,4
0,42,6,10,800000,400000,11,1
0,42,6,10,800000,400000,11,1
2,53,6,7,1000000,250000,3,1
2,49,6,8,1000000,250000,5,4
0,30,6,10,4500000,2250000,11,1
0,30,6,10,4500000,2250000,11,1
0,35,6,7,4500000,2250000,11,1
0,35,6,7,4500000,2250000,11,1
1,53,6,7,1200000,400000,3,4
1,61,6,5,1200000,400000,3,1
0,56,6,5,1360000,453333,5,1
0,56,6,5,1360000,453333,5,1
0,56,6,5,1360000,453333,5,1
0,57,6,6,1360000,453333,3,6
0,57,6,6,1360000,453333,3,6
0,57,6,6,1360000,453333,3,6
3,47,6,8,1775000,355000,4,1
1,30,6,5,700000,350000,5,1
2,70,6,6,3100000,775000,3,4
0,60,6,5,612500,306250,1,1
0,60,6,5,612500,306250,1,1
2,39,6,5,1010000,252500,3,1
1,27,6,8,2248000,749333,3,1
1,25,6,10,2248000,749333,9,1
3,48,6,10,4000000,800000,11,4
3,42,6,10,4000000,800000,11,1
1,45,6,10,1200000,300000,3,1
1,30,6,10,1200000,300000,4,4
1,28,6,9,1460000,486666,4,1
2,40,6,10,2113000,422600,5,1
1,28,6,9,1050000,262500,5,1
0,56,6,10,4000000,2000000,11,1
0,56,6,10,4000000,2000000,11,1
0,47,6,8,4000000,2000000,11,1
0,47,6,8,4000000,2000000,11,1
2,59,6,10,2112500,422500,3,1
2,49,6,10,2112500,422500,3,4
1,26,6,9,1400000,350000,7,4
1,43,6,8,1778250,444562,5,2
0,50,6,10,1100000,1100000,5,6
0,67,6,10,660000,330000,4,4
0,67,6,10,660000,330000,4,4
0,65,6,4,660000,330000,5,4
0,65,6,4,660000,330000,5,4
0,70,6,10,1360000,340000,4,4
0,70,6,10,1360000,340000,4,4
0,70,6,10,1360000,340000,4,4
0,70,6,10,1360000,340000,4,4
1,25,6,8,1134500,378166,5,1
1,21,6,8,1134500,378166,5,4
2,63,6,8,1520000,506666,3,4
0,67,6,6,350000,350000,11,6
1,86,6,8,1053333,526666,3,5
3,52,6,10,2303116,287889,3,4
3,64,6,10,2303116,287889,1,6
0,51,6,8,600000,300000,5,4
0,51,6,8,600000,300000,5,4
1,37,6,8,1966500,655500,5,1
2,57,6,8,1325000,331250,7,1
2,42,6,10,1212500,303125,5,1
2,39,6,10,1212500,303125,4,4
2,27,6,8,1137500,284375,5,4
2,29,6,8,1150000,287500,5,4
0,67,6,8,583333,291666,1,4
0,67,6,8,583333,291666,1,4
3,35,6,10,1550000,310000,3,1
3,47,6,10,1550000,310000,3,4
1,35,6,10,2470000,823333,7,1
1,29,6,10,2470000,823333,7,1
1,45,6,8,1150000,383333,4,1
2,39,6,8,930833,232708,3,1
2,34,6,5,930833,232708,5,4
1,35,6,8,676166,225388,4,1
1,33,6,7,676166,225388,7,1
2,31,6,7,1600000,400000,5,4
4,37,6,9,1405833,234305,3,1
4,38,6,8,1405833,234305,5,2
0,40,6,6,1097125,548562,3,1
0,40,6,6,1097125,548562,3,1
0,64,6,10,1097125,548562,3,4
0,64,6,10,1097125,548562,3,4
1,32,6,8,1400000,466666,5,1
0,58,6,8,275000,275000,4,5
2,27,6,3,2100000,525000,5,1
2,32,6,7,2100000,525000,7,4
0,70,6,10,575000,287500,3,5
0,70,6,10,575000,287500,3,5
0,68,6,10,575000,287500,1,5
0,68,6,10,575000,287500,1,5
3,49,6,10,3010918,602183,3,6
3,44,6,10,3010918,602183,3,1
3,38,6,10,1545000,309000,5,1
3,38,6,10,1545000,309000,5,4
2,28,6,10,2662500,665625,5,1
0,51,6,5,1100000,1100000,5,1
1,31,6,10,5049000,1683000,6,1
1,28,6,10,5049000,1683000,11,1
0,56,6,9,1200000,400000,11,1
0,56,6,9,1200000,400000,11,1
0,56,6,9,1200000,400000,11,1
0,70,6,8,8720981,2561111,11,6
0,70,6,8,8720981,2561111,11,6
0,70,6,8,8720981,2561111,11,6
0,70,6,8,8720981,2561111,11,6
0,70,6,10,8720981,2561111,4,4
0,70,6,10,8720981,2561111,4,4
0,70,6,10,8720981,2561111,4,4
0,70,6,10,8720981,2561111,4,4
1,37,6,10,4026583,1342194,10,1
1,30,6,10,4026583,1342194,11,1
0,26,6,10,900000,900000,5,1
1,45,6,10,900000,450000,5,1
0,41,6,10,900000,450000,10,1
0,41,6,10,900000,450000,10,1
0,39,6,10,900000,450000,5,4
0,39,6,10,900000,450000,5,4
2,41,6,10,1100000,275000,5,1
0,57,6,3,400000,400000,3,4
2,23,6,8,1382000,345500,5,1
1,60,6,8,1335000,333750,1,4
3,42,6,7,7401666,1233611,4,4
0,41,6,10,700000,350000,11,4
0,41,6,10,700000,350000,11,4
0,67,6,8,13416666,6708333,13,6
0,67,6,8,13416666,6708333,13,6
0,65,6,8,13416666,6708333,13,6
0,65,6,8,13416666,6708333,13,6
2,34,6,3,938000,312666,7,5
0,65,6,9,11000000,3666666,9,6
0,65,6,9,11000000,3666666,9,6
0,65,6,9,11000000,3666666,9,6
0,61,6,10,11000000,3666666,9,4
0,61,6,10,11000000,3666666,9,4
0,61,6,10,11000000,3666666,9,4
0,75,6,10,5850000,5850000,13,6
0,68,6,7,2355000,1177500,4,4
0,68,6,7,2355000,1177500,4,4
1,77,6,5,6258333,2086111,4,4
0,72,6,10,9141666,7741666,4,5
0,72,6,10,9141666,7741666,4,5
2,43,6,9,4091666,1022916,11,1
2,47,6,10,4091666,1022916,11,4
0,67,6,10,18000000,9000000,13,1
0,67,6,10,18000000,9000000,13,1
0,68,6,10,18000000,9000000,13,1
0,68,6,10,18000000,9000000,13,1
0,86,6,10,7800000,3900000,3,6
0,86,6,10,7800000,3900000,3,6
0,87,6,10,7800000,3900000,5,6
0,87,6,10,7800000,3900000,5,6
1,54,6,7,1380000,690000,7,1
1,61,6,8,15500000,5166666,13,1
1,47,6,7,15500000,5166666,11,1
3,54,6,8,17708333,3541666,11,1
3,53,6,8,17708333,3541666,11,4
0,65,6,9,1587500,1587500,7,4
0,55,6,9,3444333,1148111,3,1
0,55,6,9,3444333,1148111,3,1
0,55,6,9,3444333,1148111,3,1
1,28,6,4,4950000,1650000,11,1
0,58,6,10,4683333,2341666,5,4
0,58,6,10,4683333,2341666,5,4
0,50,6,10,4683333,2341666,5,4
0,50,6,10,4683333,2341666,5,4
1,48,6,8,6955000,2318333,11,1
0,62,6,8,4441666,2220833,11,4
0,62,6,8,4441666,2220833,11,4
0,63,6,9,4441666,2220833,13,1
0,63,6,9,4441666,2220833,13,1
0,55,6,9,11513333,11513333,11,6
2,42,6,10,8866666,2216666,13,1
2,39,6,8,8866666,2216666,13,1
1,38,6,9,7300000,2433333,13,1
1,33,6,10,7300000,2433333,13,1
0,70,6,10,4844000,2422000,3,4
0,70,6,10,4844000,2422000,3,4
0,67,6,10,4844000,2422000,3,1
0,67,6,10,4844000,2422000,3,1
0,37,6,8,8100000,4050000,13,1
0,37,6,8,8100000,4050000,13,1
0,38,6,8,8100000,4050000,11,4
0,38,6,8,8100000,4050000,11,4
0,46,5,8,3438333,1719166,9,1
0,46,5,8,3438333,1719166,9,1
0,42,5,7,3438333,1719166,11,1
0,42,5,7,3438333,1719166,11,1
1,49,6,8,2000000,1000000,9,1
1,38,6,8,3408333,1136111,7,1
1,37,5,10,3408333,1136111,7,1
2,43,6,8,7900000,1975000,5,1
2,46,6,8,7900000,1975000,11,1
0,82,6,9,2885000,1442500,3,4
0,82,6,9,2885000,1442500,3,4
3,47,6,8,36866666,7373333,4,1
3,46,6,10,36866666,7373333,5,4
0,51,6,9,14516666,14516666,13,1
1,73,6,8,7800000,2600000,11,1
1,71,6,8,7800000,2600000,5,4
0,62,6,7,7000000,7000000,11,1
1,87,6,8,7800000,2600000,13,6
1,76,6,7,7800000,2600000,7,4
0,82,6,7,14200000,7100000,11,5
0,82,6,7,14200000,7100000,11,5
0,77,6,7,14200000,7100000,5,5
0,77,6,7,14200000,7100000,5,5
1,54,6,10,1708000,854000,4,1
1,59,5,8,1624583,406145,5,4
1,48,6,4,1624583,406145,3,2
3,43,6,8,5489000,1097800,4,1
0,68,5,10,5000000,5000000,9,4
1,44,5,8,2383333,595833,3,1
2,68,6,5,3159833,526638,3,1
2,63,6,10,3159833,526638,3,4
0,57,6,10,7947000,3973500,11,1
0,57,6,10,7947000,3973500,11,1
1,52,1,9,3680000,1226666,3,1
2,79,5,10,1950000,487500,3,4
2,64,5,10,1950000,487500,4,4
1,58,6,5,1700000,566666,9,1
1,56,6,5,1700000,566666,11,4
0,27,5,10,3809500,1904750,7,4
0,27,5,10,3809500,1904750,7,4
0,25,5,8,3809500,1904750,11,1
0,25,5,8,3809500,1904750,11,1
1,46,6,8,9100000,3033333,13,1
1,41,5,8,9100000,3033333,13,1
1,25,6,3,1897726,632575,7,1
1,31,6,8,1897726,632575,5,1
2,45,6,5,1608116,268019,3,4
2,44,6,10,4144940,592134,3,1
2,46,6,8,4144940,592134,3,1
2,52,5,8,2143250,535812,3,1
2,52,6,8,2143250,535812,4,1
4,46,6,8,2066232,344372,5,1
4,32,6,8,2066232,344372,3,4
1,41,6,6,45458333,15152777,11,1
0,76,6,8,2105333,1052666,3,4
0,76,6,8,2105333,1052666,3,4
0,67,6,9,2105333,1052666,3,1
0,67,6,9,2105333,1052666,3,1
3,81,5,9,3165833,452261,3,6
3,74,6,8,3165833,452261,3,4
3,62,6,7,24931333,4986266,11,1
3,56,6,5,24931333,4986266,11,1
0,53,6,7,7700000,3850000,11,4
0,53,6,7,7700000,3850000,11,4
0,84,6,1,6632500,1326500,10,6
0,84,6,1,6632500,1326500,10,6
0,84,6,1,6632500,1326500,10,6
0,84,6,1,6632500,1326500,10,6
0,84,6,1,6632500,1326500,10,6
0,69,6,8,6632500,1326500,4,4
0,69,6,8,6632500,1326500,4,4
0,69,6,8,6632500,1326500,4,4
0,69,6,8,6632500,1326500,4,4
0,69,6,8,6632500,1326500,4,4
0,38,6,8,6970000,3485000,11,1
0,38,6,8,6970000,3485000,11,1
0,29,6,5,6970000,3485000,13,1
0,29,6,5,6970000,3485000,13,1
0,44,6,6,716666,716666,5,1
0,39,6,9,1750000,1750000,3,1
0,52,5,10,1850000,925000,5,1
0,52,5,10,1850000,925000,5,1
0,49,6,10,1850000,925000,4,4
0,49,6,10,1850000,925000,4,4
2,27,6,10,2811064,562212,5,1
2,44,6,9,2811064,562212,3,1
2,43,6,10,1300000,325000,5,2
2,37,6,10,1300000,325000,5,4
0,77,5,10,1445833,722916,4,4
0,77,5,10,1445833,722916,4,4
0,71,6,10,1445833,722916,3,4
0,71,6,10,1445833,722916,3,4
0,55,5,8,862620,862620,3,1
2,43,6,8,1362616,340654,7,1
2,49,6,7,1362616,340654,3,1
1,51,6,10,2047125,682375,3,4
1,53,6,10,2047125,682375,7,5
1,72,6,10,1488116,744058,3,4
1,56,6,10,1212620,404206,5,1
1,58,6,10,1212620,404206,3,4
1,57,1,10,1442963,480987,3,4
0,45,1,10,2450000,1225000,9,1
0,45,1,10,2450000,1225000,9,1
0,42,1,10,2450000,1225000,4,4
0,42,1,10,2450000,1225000,4,4
2,30,6,8,1569653,392413,5,1
2,30,6,7,1569653,392413,5,4
1,89,6,10,5256232,1314058,3,6
1,81,6,10,1730000,288333,4,5
1,66,6,10,1730000,288333,3,4
1,46,6,10,950000,316666,5,4
1,69,6,10,1925000,641666,9,4
1,62,5,8,1925000,641666,4,4
0,51,6,7,2291666,1145833,3,2
0,51,6,7,2291666,1145833,3,2
1,40,6,10,925116,462558,7,1
2,59,6,8,1162620,290655,3,1
2,51,6,10,1162620,290655,3,4
0,62,6,10,1100000,1100000,3,1
1,49,6,8,1150000,575000,7,1
1,51,6,8,1700000,566666,5,1
1,52,6,10,1700000,566666,5,4
1,83,5,8,3719782,1859891,1,1
0,56,6,9,2836000,2836000,11,1
0,23,6,10,1600000,1600000,7,1
1,44,6,10,1004058,334686,5,4
1,52,6,9,1200000,400000,3,4
4,42,6,10,1980116,330019,1,4
2,23,6,10,2920000,584000,4,4
0,27,6,9,850000,425000,5,4
0,27,6,9,850000,425000,5,4
0,59,6,5,733333,733333,5,4
0,67,6,7,950416,475208,3,4
0,67,6,7,950416,475208,3,4
1,77,6,7,1620000,540000,3,5
1,75,6,10,1620000,540000,3,4
0,64,6,10,1178616,392872,3,4
0,64,6,10,1178616,392872,3,4
0,64,6,10,1178616,392872,3,4
0,64,6,9,1178616,392872,3,4
0,64,6,9,1178616,392872,3,4
0,64,6,9,1178616,392872,3,4
0,62,6,10,2600000,2600000,4,4
1,35,6,10,1023116,341038,5,4
1,58,6,10,1987616,397523,3,1
1,62,5,10,1987616,397523,3,4
0,42,6,10,2080736,1040368,5,1
0,42,6,10,2080736,1040368,5,1
4,79,5,10,3775241,629206,3,4
2,30,6,9,984782,246195,4,4
0,36,6,10,1205148,602574,5,1
0,36,6,10,1205148,602574,5,1
1,49,5,10,2633333,658333,5,1
1,50,5,6,2633333,658333,5,4
1,49,6,10,2679166,893055,9,1
1,50,6,10,2679166,893055,7,4
0,57,6,10,1428116,714058,5,4
0,57,6,10,1428116,714058,5,4
2,82,1,9,1490000,496666,3,4
1,51,6,10,2443792,814597,5,1
1,48,6,9,2443792,814597,5,1
1,46,6,10,5550000,1850000,4,1
1,57,6,10,5550000,1850000,5,1
0,58,1,3,613333,306666,5,1
0,58,1,3,613333,306666,5,1
3,48,5,0,1320000,264000,5,1
1,47,6,7,1228661,409553,5,4
1,45,6,8,1228661,409553,5,1
1,42,1,10,4660000,1553333,9,1
0,51,6,8,2397032,1198516,11,1
0,51,6,8,2397032,1198516,11,1
0,61,6,7,2397032,1198516,5,1
0,61,6,7,2397032,1198516,5,1
3,58,6,10,3475148,434393,4,4
1,67,6,9,3005000,601000,3,4
1,60,6,7,3005000,601000,3,4
1,51,5,9,3575000,1787500,11,1
2,45,5,10,6035000,1508750,11,1
2,47,5,9,6035000,1508750,11,1
2,51,5,8,2145000,536250,5,1
2,51,5,10,2145000,536250,5,4
0,31,6,9,3167333,1583666,11,1
0,31,6,9,3167333,1583666,11,1
0,30,6,9,3167333,1583666,6,1
0,30,6,9,3167333,1583666,6,1
1,57,6,9,1047125,261781,3,4
2,40,5,7,1269782,317445,3,1
1,50,6,10,1428116,476038,3,1
1,42,6,10,1428116,476038,7,1
2,45,6,9,3154333,788583,5,1
2,43,5,10,3154333,788583,5,1
1,68,6,10,4050000,1350000,5,6
1,65,6,10,4050000,1350000,3,4
0,55,6,3,800000,800000,3,1
0,62,6,9,233333,233333,3,4
0,60,6,8,1428116,714058,11,1
0,60,6,8,1428116,714058,11,1
0,56,6,10,1428116,714058,4,4
0,56,6,10,1428116,714058,4,4
1,48,6,8,1928741,642913,7,1
1,42,6,9,1928741,642913,9,1
0,34,6,10,1616198,1616198,5,1
0,48,5,8,1344349,672174,5,4
0,48,5,8,1344349,672174,5,4
0,70,6,9,1562282,781141,5,6
0,70,6,9,1562282,781141,5,6
0,58,6,8,1562282,781141,5,1
0,58,6,8,1562282,781141,5,1
1,37,6,7,1108116,369372,11,4
1,70,6,8,1108116,369372,11,6
1,59,6,6,1333333,444444,4,1
1,53,6,8,1333333,444444,4,4
0,85,6,8,1231666,615833,3,4
0,85,6,8,1231666,615833,3,4
0,78,6,9,1231666,615833,3,4
0,78,6,9,1231666,615833,3,4
1,56,6,8,2328116,776038,4,1
0,69,6,6,1060000,530000,3,4
0,69,6,6,1060000,530000,3,4
0,50,5,8,1060000,530000,4,1
0,50,5,8,1060000,530000,4,1
0,64,6,7,500000,500000,3,4
0,70,6,10,749000,249666,1,2
0,70,6,10,749000,249666,1,2
0,70,6,10,749000,249666,1,2
0,61,6,10,749000,249666,3,1
0,61,6,10,749000,249666,3,1
0,61,6,10,749000,249666,3,1
1,30,6,8,1230000,410000,5,1
1,72,6,8,1562500,390625,3,4
0,68,6,7,968333,968333,4,4
0,50,6,10,1428500,714250,3,1
0,50,6,10,1428500,714250,3,1
0,47,5,9,1428500,714250,3,4
0,47,5,9,1428500,714250,3,4
0,59,6,8,770833,385416,7,4
0,59,6,8,770833,385416,7,4
1,65,6,7,1216666,608333,3,4
0,50,6,7,2605000,868333,5,1
0,50,6,7,2605000,868333,5,1
0,50,6,7,2605000,868333,5,1
2,50,6,10,1297148,324287,11,1
2,38,6,7,1297148,324287,5,4
1,35,5,9,1639750,546583,5,1
1,43,5,9,1639750,546583,5,4
1,57,6,8,850000,283333,4,1
2,38,5,9,2433333,608333,5,1
2,39,5,9,2433333,608333,4,6
1,42,6,8,2798333,932777,5,4
0,72,1,7,400000,400000,1,4
2,27,6,8,760000,253333,7,1
1,80,6,7,500000,250000,1,4
1,34,6,7,865616,288538,5,1
1,39,6,9,865616,288538,5,4
0,55,6,8,661666,330833,3,4
0,55,6,8,661666,330833,3,4
2,68,6,6,2323732,580933,3,4
1,47,6,10,1452666,242111,3,4
0,50,6,7,690000,345000,3,4
0,50,6,7,690000,345000,3,4
1,60,6,7,900000,450000,3,4
0,61,6,7,795000,397500,3,4
0,61,6,7,795000,397500,3,4
1,39,6,8,1572500,524166,3,1
1,45,6,7,1572500,524166,3,4
0,59,6,8,700000,350000,4,1
0,59,6,8,700000,350000,4,1
0,58,6,10,700000,350000,4,4
0,58,6,10,700000,350000,4,4
1,60,6,0,972500,324166,3,4
2,42,6,7,1250000,312500,4,4
0,54,6,10,1447391,723695,4,1
0,54,6,10,1447391,723695,4,1
0,38,6,10,1447391,723695,4,1
0,38,6,10,1447391,723695,4,1
0,55,5,9,1292204,1292204,3,1
2,43,6,8,2672449,668112,9,1
0,48,6,8,1336032,445344,4,5
0,48,6,8,1336032,445344,4,5
0,48,6,8,1336032,445344,4,5
2,23,6,0,1654276,413569,5,4
2,42,6,1,1945180,486295,5,1
2,31,6,9,1945180,486295,3,1
1,33,6,10,3915166,1305055,7,1
1,33,1,9,3915166,1305055,7,1
2,43,5,10,5174000,1034800,7,1
2,38,5,10,5174000,1034800,5,1
2,44,5,9,3027333,756833,5,6
2,38,6,7,3027333,756833,7,1
1,51,6,10,3847663,1282554,7,4
2,21,6,10,1245000,249000,4,4
1,39,6,5,15572282,4666666,13,1
1,35,6,4,8408333,2802777,11,4
1,55,6,10,8908080,2969360,5,4
2,45,6,8,11616666,2904166,13,1
3,45,5,10,3665565,733113,3,1
0,38,5,8,11016666,5508333,11,1
0,38,5,8,11016666,5508333,11,1
0,34,6,8,11016666,5508333,11,1
0,34,6,8,11016666,5508333,11,1
2,49,5,9,5878000,1469500,7,1
2,47,5,9,5878000,1469500,5,1
1,59,6,6,11000000,3666666,4,4
2,46,5,8,1680365,420091,5,4
1,26,1,8,2976666,992222,5,1
1,25,1,8,2976666,992222,6,4
0,67,6,10,2107401,1053700,3,6
0,67,6,10,2107401,1053700,3,6
0,75,6,10,2107401,1053700,3,6
0,75,6,10,2107401,1053700,3,6
2,58,6,10,1952698,488174,9,1
2,46,6,10,1952698,488174,4,4
1,49,6,2,1280000,640000,3,1
0,72,6,10,850833,425416,1,4
0,72,6,10,850833,425416,1,4
1,71,6,5,3394302,678860,3,5
1,62,6,5,3394302,678860,3,4
1,39,1,10,2351065,783688,5,4
0,58,5,10,600000,300000,3,4
0,58,5,10,600000,300000,3,4
0,37,6,10,900000,300000,3,4
0,37,6,10,900000,300000,3,4
0,37,6,10,900000,300000,3,4
1,39,6,10,2144204,714734,3,2
0,71,5,10,9166666,4583333,4,4
0,71,5,10,9166666,4583333,4,4
3,59,6,10,5000666,1000133,5,1
3,50,5,10,5000666,1000133,3,4
0,44,6,10,2524500,1262250,5,1
0,44,6,10,2524500,1262250,5,1
0,44,6,10,2524500,1262250,5,1
0,44,6,10,2524500,1262250,5,1
2,66,6,10,3616782,904195,3,1
2,62,6,8,3616782,904195,3,4
1,57,5,8,1645000,548333,4,1
1,50,5,7,1645000,548333,3,4
1,28,6,8,1350000,450000,7,1
1,26,6,8,1350000,450000,5,4
4,39,6,9,2292500,382083,5,4
4,35,6,8,2292500,382083,4,1
1,51,6,7,1200000,600000,4,1
3,37,6,7,1290000,258000,3,4
2,34,6,7,1468666,367166,3,1
2,29,6,7,1468666,367166,5,4
2,36,6,6,695000,231666,5,2
0,58,5,10,2970000,1485000,4,1
0,58,5,10,2970000,1485000,4,1
0,45,5,10,2970000,1485000,11,1
0,45,5,10,2970000,1485000,11,1
2,39,6,7,1200000,300000,3,1
2,36,6,7,1548333,516111,5,1
0,82,6,7,400000,400000,1,1
2,25,6,8,886666,221666,4,1
0,51,6,0,2946000,2946000,5,1
1,68,6,5,2205166,441033,3,1
1,41,6,9,908333,302777,5,1
1,22,6,10,908333,302777,5,4
0,37,6,10,1300000,650000,5,1
0,37,6,10,1300000,650000,5,1
0,19,6,8,1300000,650000,7,1
0,19,6,8,1300000,650000,7,1
2,30,6,2,1075833,268958,1,1
2,20,6,3,1075833,268958,4,4
0,57,6,9,500000,250000,3,1
0,57,6,9,500000,250000,3,1
0,61,6,9,500000,250000,5,4
0,61,6,9,500000,250000,5,4
0,23,5,8,520000,260000,3,4
0,23,5,8,520000,260000,3,4
2,36,6,8,1580000,395000,4,1
2,39,6,7,1580000,395000,5,1
0,41,6,9,1280000,640000,1,1
0,41,6,9,1280000,640000,1,1
3,21,6,9,1201000,240200,5,4
3,38,6,0,1475000,295000,3,4
1,20,6,10,1050000,350000,4,4
0,58,6,9,500000,250000,5,4
0,58,6,9,500000,250000,5,4
4,36,6,7,1413333,235555,3,4
2,34,6,6,2293333,573333,5,4
1,68,6,9,1706666,341333,3,5
1,71,6,9,1706666,341333,3,4
1,78,5,8,3893833,973458,3,6
1,65,6,6,3893833,973458,3,4
2,80,6,10,2615833,523166,3,4
2,80,5,10,2951666,368958,1,4
0,82,6,3,310000,310000,3,6
0,61,6,9,1496666,374166,3,4
0,61,6,9,1496666,374166,3,4
0,61,6,9,1496666,374166,3,4
0,61,6,9,1496666,374166,3,4
0,54,5,7,1455000,727500,5,1
0,54,5,7,1455000,727500,5,1
0,58,5,6,333333,333333,4,4
1,50,6,3,1015166,338388,3,4
0,47,6,8,450000,225000,3,4
0,47,6,8,450000,225000,3,4
2,40,6,10,906666,226666,4,4
0,82,6,10,1000000,500000,5,4
0,82,6,10,1000000,500000,5,4
0,74,6,9,1000000,500000,4,4
0,74,6,9,1000000,500000,4,4
1,34,6,7,2725000,908333,11,2
1,40,6,10,4837500,1612500,11,1
2,53,6,8,1760000,293333,5,1
0,57,6,5,975000,487500,3,4
0,57,6,5,975000,487500,3,4
1,45,6,5,2097500,524375,3,1
1,64,6,10,2014666,671555,3,1
2,27,6,5,2565000,427500,5,1
2,40,6,7,2020000,505000,10,4
2,48,6,10,4056833,1014208,3,4
1,32,6,10,1596000,532000,3,6
0,69,6,10,13170000,6585000,13,6
0,69,6,10,13170000,6585000,13,6
1,38,6,0,1233000,411000,9,1
0,30,6,8,1000000,500000,7,1
0,30,6,8,1000000,500000,7,1
1,44,6,10,4641666,1547222,11,1
0,60,6,9,23341666,11670833,13,1
0,60,6,9,23341666,11670833,13,1
2,62,6,10,10583333,2116666,13,1
1,55,6,10,22991666,7663888,13,1
1,29,6,7,12183333,4061111,11,1
1,35,6,3,600000,300000,1,4
1,66,6,6,815833,271944,3,2
1,47,6,4,815833,271944,3,1
1,42,1,9,1162616,581308,7,1
1,42,6,6,1880000,940000,11,1
1,25,5,7,1722500,574166,7,1
1,39,6,7,1722500,574166,5,1
2,63,6,10,3216949,1072316,7,4
1,67,6,6,2167000,1083500,5,4
0,64,6,9,2494666,2494666,5,4
1,71,6,10,600000,300000,3,4
1,58,6,5,700000,350000,3,1
3,46,6,3,1044666,261166,4,1
0,46,6,4,822166,822166,9,1
0,57,6,6,860000,860000,3,1
2,37,6,4,1165000,388333,5,1
0,61,6,7,2266666,2266666,5,1
4,71,6,7,8100000,1620000,4,5
1,38,6,3,1512000,756000,7,1
2,44,6,3,1005833,335277,5,1
0,66,6,7,2700000,1350000,7,4
0,66,6,7,2700000,1350000,7,4
1,56,6,9,2762616,920872,10,1
1,49,6,8,2026250,675416,5,1
1,40,6,9,2026250,675416,7,1
2,40,6,8,1000000,333333,11,1
3,30,6,9,1155833,231166,5,4
1,48,5,10,1467949,366987,5,2
1,44,5,9,1467949,366987,5,1
1,57,6,9,1220116,406705,3,4
1,52,6,9,1200000,400000,3,1
1,34,6,9,1200000,400000,5,1
2,59,5,8,2838449,473074,3,1
